AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4322.564,4412.692,4375.385,4413.59,4409.359,4325.897,4274.231,4385.128,4379.744,4327.949,4463.974,4538.974,4421.282,4429.231,1682526821.5254056
4321.795,4420.641,4381.795,4420.128,4419.744,4328.077,4278.718,4384.615,4391.026,4317.051,4467.949,4544.872,4426.795,4433.462,1682526821.5254056
4320.256,4407.821,4368.974,4408.462,4402.564,4325.513,4273.974,4380.385,4365.128,4309.231,4449.487,4529.872,4409.231,4424.744,1682526821.525902
4324.872,4395.897,4356.026,4395.513,4370.0,4321.154,4269.872,4379.231,4356.667,4302.821,4440.513,4518.718,4396.795,4415.769,1682526821.547426
4325.385,4391.795,4353.077,4388.205,4357.564,4320.0,4271.667,4381.923,4368.974,4306.282,4442.692,4522.692,4401.538,4411.538,1682526821.547426
4320.128,4380.513,4349.615,4378.846,4355.0,4318.077,4271.282,4382.308,4372.949,4321.795,4432.692,4513.974,4393.846,4401.538,1682526821.5479228
4318.462,4375.513,4345.769,4380.513,4350.256,4318.59,4272.308,4382.692,4374.744,4297.308,4422.564,4504.872,4381.923,4393.718,1682526821.548259
4320.256,4380.128,4347.308,4390.513,4365.128,4324.744,4277.564,4384.359,4366.026,4255.769,4424.487,4508.846,4382.179,4394.615,1682526821.5794113
4318.077,4378.462,4344.872,4385.128,4382.179,4327.436,4276.154,4378.462,4339.615,4270.641,4422.308,4501.923,4380.128,4393.59,1682526821.5794113
4319.872,4367.308,4331.026,4367.949,4362.949,4320.256,4263.59,4373.077,4326.795,4290.897,4407.436,4483.205,4367.949,4384.359,1682526821.5794113
4323.333,4364.872,4326.282,4369.231,4343.59,4317.436,4262.436,4378.205,4340.128,4278.333,4402.949,4482.051,4369.231,4380.897,1682526821.580411
4319.872,4370.513,4335.385,4378.974,4364.487,4324.487,4273.59,4380.641,4350.256,4282.051,4412.949,4491.538,4375.513,4387.564,1682526821.6149743
4317.821,4366.795,4335.128,4373.59,4369.487,4323.205,4275.769,4377.949,4344.103,4284.872,4418.718,4492.179,4368.974,4390.256,1682526821.6149743
4319.615,4360.769,4326.154,4365.385,4334.103,4317.051,4265.0,4381.667,4345.385,4266.538,4415.0,4488.974,4366.41,4386.538,1682526821.6154711
4320.256,4361.282,4324.231,4363.59,4313.333,4314.103,4262.821,4380.0,4357.308,4272.179,4409.487,4487.051,4366.923,4381.154,1682526821.6159708
4320.385,4368.846,4330.0,4371.154,4334.615,4316.667,4273.462,4374.231,4346.667,4278.205,4406.154,4491.667,4363.59,4382.436,1682526821.6380932
4321.026,4371.154,4330.769,4373.846,4361.41,4322.821,4276.923,4377.692,4325.128,4258.077,4400.641,4491.026,4358.59,4383.718,1682526821.6380932
4319.615,4362.821,4326.795,4364.359,4357.308,4321.538,4268.077,4377.564,4323.974,4268.077,4400.769,4477.436,4354.615,4377.436,1682526821.638509
4319.615,4352.692,4321.026,4355.641,4331.795,4315.0,4263.333,4371.41,4327.564,4279.487,4398.718,4468.974,4350.0,4370.385,1682526821.638509
