AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4362.564,4367.308,4315.897,4350.0,4363.974,4399.359,4389.487,4371.282,4361.282,4330.128,4265.256,4460.769,4307.692,4280.769,1683035448.8380787
4369.359,4373.205,4321.282,4359.103,4358.462,4395.641,4386.538,4375.897,4375.769,4337.821,4280.769,4472.821,4312.692,4288.59,1683035448.8639958
4371.795,4374.487,4324.872,4363.59,4371.795,4403.59,4391.923,4378.974,4368.59,4345.0,4282.179,4473.462,4316.667,4290.128,1683035448.8639958
4367.179,4364.103,4321.154,4355.769,4373.205,4405.128,4390.897,4371.538,4344.872,4320.513,4262.051,4458.077,4301.923,4280.385,1683035448.8639958
4365.0,4358.205,4317.051,4354.231,4364.615,4400.0,4379.487,4360.769,4342.949,4300.385,4246.538,4451.026,4290.513,4276.538,1683035448.8639958
4362.051,4363.205,4312.564,4359.487,4365.0,4388.974,4370.385,4351.41,4343.718,4304.872,4250.769,4445.385,4289.231,4278.974,1683035448.8988788
4361.41,4364.359,4312.564,4358.718,4375.0,4393.333,4373.077,4350.0,4331.282,4305.769,4259.231,4440.513,4288.333,4282.051,1683035448.8988788
4375.897,4369.615,4326.923,4359.615,4379.487,4422.436,4388.718,4369.103,4346.667,4315.256,4265.513,4459.872,4301.026,4291.538,1683035448.8988788
4386.282,4380.0,4335.513,4367.436,4369.231,4421.667,4400.0,4386.154,4379.872,4337.308,4274.744,4477.821,4318.718,4295.0,1683035448.8988788
4376.154,4378.59,4322.949,4369.359,4360.769,4390.513,4391.41,4377.308,4371.538,4334.231,4280.513,4467.179,4314.872,4286.026,1683035448.9287748
4361.026,4364.231,4305.641,4354.872,4367.436,4389.872,4378.333,4359.487,4342.564,4309.231,4267.051,4447.949,4295.256,4278.205,1683035448.9287748
4358.846,4361.923,4306.282,4351.667,4379.487,4414.744,4381.282,4360.641,4341.538,4309.103,4255.128,4445.256,4291.538,4277.564,1683035448.931765
4355.897,4368.077,4310.385,4363.974,4378.077,4420.128,4385.0,4367.308,4346.026,4325.641,4256.923,4446.154,4298.205,4278.59,1683035448.931765
3.0,7.0,3.0,5.0,7.0,7.0,1.0,2.0,8.0,8.0,6.0,4.0,8.0,4.0,1683035448.9327672
4343.59,4358.333,4299.487,4358.077,4369.872,4405.769,4377.821,4359.359,4346.538,4323.333,4250.0,4434.744,4289.487,4276.154,1683035448.9656577
4347.051,4355.897,4299.487,4350.641,4375.128,4398.974,4378.718,4356.282,4354.615,4319.103,4247.436,4436.923,4285.897,4278.462,1683035448.9656577
4359.744,4369.487,4310.897,4357.564,4378.333,4400.256,4383.333,4363.205,4349.487,4321.795,4255.256,4447.949,4296.667,4282.821,1683035448.9656577
4350.0,4365.897,4302.308,4355.641,4369.744,4396.154,4376.282,4359.359,4336.282,4313.077,4244.872,4437.308,4291.41,4277.308,1683035448.9656577
4333.718,4352.179,4286.667,4342.051,4368.59,4386.026,4368.462,4350.513,4344.872,4305.641,4232.821,4423.205,4277.821,4270.769,1683035448.9666483
4348.718,4364.359,4301.026,4347.564,4379.487,4392.051,4378.846,4359.359,4357.821,4321.538,4252.051,4439.231,4290.0,4280.256,1683035448.9666483
4367.179,4380.513,4316.538,4360.256,4372.308,4409.231,4387.051,4366.154,4350.385,4334.231,4269.103,4454.872,4304.872,4288.718,1683035448.9666483
4353.718,4370.0,4299.103,4348.59,4352.821,4398.846,4371.154,4352.051,4336.795,4316.667,4246.41,4437.564,4291.41,4278.718,1683035448.9666483
4347.436,4364.359,4294.103,4341.41,4362.692,4386.538,4367.821,4353.718,4340.256,4308.205,4238.974,4434.359,4287.436,4276.026,1683035449.0264487
4360.128,4369.103,4308.974,4349.231,4377.308,4398.077,4380.641,4368.077,4350.256,4322.436,4262.821,4452.564,4296.667,4285.385,1683035449.0264487
4351.923,4360.641,4301.923,4346.154,4361.282,4401.41,4370.897,4352.564,4335.897,4312.051,4247.821,4441.026,4283.59,4279.615,1683035449.0264487
4340.0,4362.051,4291.795,4343.205,4359.744,4398.59,4364.359,4341.667,4322.821,4295.641,4225.897,4425.641,4278.077,4273.846,1683035449.0264487
4353.59,4378.718,4303.205,4354.359,4374.872,4402.308,4382.692,4364.103,4342.436,4312.436,4257.436,4442.949,4298.59,4283.846,1683035449.0573444
4362.179,4376.795,4308.846,4361.282,4365.0,4397.308,4385.641,4372.179,4356.41,4328.718,4274.487,4453.974,4302.949,4285.256,1683035449.0573444
4357.821,4363.974,4303.974,4357.436,4357.051,4380.256,4370.256,4355.513,4341.154,4316.282,4248.59,4443.974,4288.59,4276.538,1683035449.0573444
4359.872,4368.462,4304.103,4353.462,4367.436,4373.205,4371.026,4355.0,4337.821,4315.385,4250.128,4446.282,4294.872,4279.487,1683035449.0573444
4352.179,4364.744,4293.846,4338.846,4353.974,4377.436,4373.205,4361.026,4352.564,4327.692,4261.538,4444.872,4296.923,4280.641,1683035449.0858462
4341.41,4350.256,4283.462,4330.0,4340.513,4391.923,4367.436,4354.872,4353.974,4320.897,4236.154,4430.385,4279.231,4273.077,1683035449.0858462
4343.077,4347.051,4287.692,4336.026,4352.821,4398.59,4364.103,4345.256,4334.872,4308.718,4221.154,4425.385,4273.846,4272.308,1683035449.0858462
