AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4265.769,4285.256,4235.641,4280.513,4295.513,4289.103,4281.667,4583.462,4430.513,4388.59,4399.872,5487.692,4254.231,4190.641,1683488759.178137
4263.59,4287.821,4234.615,4277.821,4296.41,4292.308,4280.641,4580.385,4428.974,4394.744,4398.462,5487.564,4255.256,4189.231,1683488759.178137
4265.128,4286.154,4235.897,4278.718,4299.487,4294.103,4281.026,4583.462,4428.974,4396.41,4400.128,5485.769,4257.179,4191.923,1683488759.178137
4265.256,4286.538,4235.385,4280.128,4295.385,4291.154,4280.769,4580.256,4430.897,4392.692,4397.692,5489.615,4255.769,4188.974,1683488759.244913
4265.385,4286.282,4233.077,4277.949,4296.923,4290.769,4280.769,4586.923,4429.872,4396.41,4401.154,5485.385,4255.256,4187.436,1683488759.244913
4263.333,4283.846,4233.59,4279.487,4295.256,4291.026,4280.769,4579.359,4431.026,4396.667,4397.949,5490.256,4257.051,4196.026,1683488759.24591
4263.59,4285.641,4235.128,4280.769,4299.103,4290.513,4280.769,4584.103,4429.872,4395.385,4400.0,5487.821,4254.231,4185.385,1683488759.24591
4264.744,4287.051,4234.872,4279.359,4297.692,4296.41,4280.769,4582.564,4432.949,4393.205,4399.744,5487.692,4256.41,4185.897,1683488759.261857
4264.359,4285.385,4235.0,4278.846,4295.897,4298.077,4280.897,4583.846,4431.41,4393.205,4398.077,5486.795,4256.923,4196.538,1683488759.3146803
4266.154,4283.846,4237.949,4276.41,4297.436,4285.641,4280.385,4578.077,4430.0,4388.077,4398.846,5489.103,4254.359,4190.769,1683488759.3146803
4265.641,4286.923,4235.256,4280.385,4298.077,4297.179,4281.282,4579.103,4430.385,4389.231,4400.128,5488.333,4256.154,4191.538,1683488759.3694963
4264.615,4285.897,4239.103,4278.333,4297.308,4292.179,4281.41,4583.333,4428.718,4388.974,4400.128,5490.128,4254.359,4192.821,1683488759.370493
4262.949,4292.179,4234.103,4278.846,4299.487,4294.872,4281.41,4580.769,4428.333,4389.359,4397.821,5486.667,4255.256,4200.897,1683488759.414346
4264.744,4284.359,4235.128,4281.795,4297.436,4291.41,4281.538,4582.308,4429.359,4389.359,4398.718,5490.256,4254.872,4191.667,1683488759.414346
4265.513,4290.0,4234.487,4279.744,4295.385,4294.103,4280.769,4581.923,4430.0,4389.359,4399.359,5489.744,4256.282,4188.846,1683488759.4562056
4263.462,4286.154,4235.513,4278.205,4297.692,4296.667,4280.769,4582.179,4430.513,4389.359,4399.231,5488.462,4255.0,4205.128,1683488759.4572022
4265.513,4287.308,4234.359,4277.564,4296.154,4294.744,4280.769,4581.41,4429.231,4389.359,4399.487,5488.205,4254.872,4189.872,1683488759.4572022
4264.103,4285.256,4235.128,4281.667,4297.821,4289.744,4280.769,4580.256,4430.385,4389.359,4399.615,5488.333,4255.769,4192.308,1683488759.4572022
4266.026,4286.026,4234.103,4278.846,4297.564,4297.564,4280.769,4580.769,4428.59,4388.846,4399.487,5488.846,4252.821,4190.385,1683488759.4825757
4264.487,4285.513,4235.385,4281.154,4297.949,4290.897,4280.769,4583.974,4430.128,4391.026,4399.487,5488.333,4253.333,4191.282,1683488759.5120187
4264.103,4287.821,4233.718,4280.513,4295.513,4292.692,4280.769,4584.744,4430.256,4392.179,4399.487,5487.308,4255.513,4197.308,1683488759.5120187
