AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
3831.538,6077.564,4060.0,1806.282,1643.718,4716.667,4829.231,1515.385,5026.923,7599.231,996.154,3909.103,4026.667,3515.256,1683039050.820801
3822.179,6098.077,4056.282,1823.462,1649.615,4716.538,4827.821,1550.385,5035.513,7599.231,1000.0,3920.641,4056.923,3522.179,1683039050.8519223
3808.205,6103.59,4045.513,1823.59,1653.59,4707.436,4818.974,1573.846,5037.949,7599.231,995.256,3908.333,4065.641,3509.359,1683039050.8519223
3817.949,6090.641,4053.974,1813.974,1662.692,4708.718,4814.359,1592.564,5036.667,7599.231,1012.051,3907.821,4032.436,3504.872,1683039050.8519223
3823.59,6081.538,4060.128,1808.718,1672.308,4711.154,4816.282,1610.641,5042.692,7599.231,1018.205,3916.795,3977.308,3510.897,1683039050.8529174
3811.282,6083.077,4050.897,1802.692,1667.821,4699.487,4816.667,1624.231,5052.821,7599.231,1000.769,3915.513,3965.513,3512.051,1683039050.879818
3796.795,6084.231,4037.179,1800.385,1659.103,4685.897,4813.974,1643.333,5056.538,7599.231,1010.897,3906.923,3986.282,3502.308,1683039050.8808243
3787.308,6070.128,4030.385,1798.974,1658.59,4678.205,4812.564,1664.872,5053.205,7599.231,1036.667,3902.308,3977.308,3496.795,1683039050.881821
3772.821,6052.436,4020.0,1793.077,1660.769,4677.051,4815.385,1680.256,5055.385,7599.231,1024.359,3898.718,3968.462,3493.59,1683039050.881821
3758.205,6057.949,4004.872,1795.513,1667.308,4679.744,4811.923,1702.949,5065.513,7599.231,1009.359,3893.846,3985.0,3483.59,1683039050.916745
3745.897,6070.513,3995.769,1805.128,1671.154,4676.795,4801.282,1728.974,5071.923,7599.231,1032.179,3888.077,3997.564,3478.077,1683039050.9177475
3733.974,6074.744,3988.462,1811.154,1664.615,4672.179,4798.59,1747.436,5071.538,7599.231,1056.667,3883.974,4016.795,3481.923,1683039050.9177475
3731.923,6077.179,3983.718,1813.462,1664.231,4671.41,4802.308,1766.282,5069.359,7599.231,1060.769,3890.897,4037.564,3485.256,1683039050.9187443
3735.0,6079.744,3986.667,1815.641,1679.487,4672.308,4798.846,1793.846,5073.59,7599.231,1064.487,3899.615,4039.359,3485.0,1683039050.9390469
3729.359,6090.385,3988.205,1821.795,1686.154,4673.974,4793.718,1826.154,5083.077,7599.231,1074.487,3905.0,4064.231,3492.436,1683039050.9401348
3694.487,6098.205,3955.897,1825.385,1678.462,4670.256,4794.359,1845.897,5088.462,7599.231,1082.564,3909.103,4106.026,3494.872,1683039050.940633
3671.923,6094.359,3931.667,1824.103,1678.718,4666.538,4797.051,1859.231,5086.923,7599.231,1093.59,3911.282,4118.974,3490.385,1683039050.940633
3729.744,6103.333,3992.949,1830.256,1692.179,4672.308,4795.385,1889.615,5086.154,7599.231,1109.103,3912.821,4127.436,3492.949,1683039050.9772894
3670.897,6124.103,3936.923,1835.641,1695.641,4673.59,4787.821,1925.641,5094.487,7599.231,1113.205,3920.385,4139.487,3499.487,1683039050.978286
3643.077,6113.077,3906.41,1826.41,1685.128,4658.974,4782.179,1939.872,5102.949,7599.231,1112.692,3919.231,4137.179,3495.0,1683039050.978286
4146.538,6094.487,4408.59,1835.128,1696.538,4645.385,4783.59,1948.333,5104.744,7599.231,1113.974,3911.795,4126.282,3492.821,1683039050.978286
4744.487,6112.051,5012.821,1866.538,1729.872,4643.462,4783.718,1972.821,5100.513,7599.231,1121.41,3914.103,4123.974,3499.359,1683039050.99981
4751.026,6127.179,5027.821,1877.821,1745.897,4641.154,4781.41,1994.103,5104.231,7599.231,1151.154,3919.359,4136.795,3503.333,1683039051.0008063
4556.538,6120.897,4832.308,1871.923,1745.256,4632.051,4779.872,2006.795,5115.256,7599.231,1170.385,3919.359,4144.231,3503.077,1683039051.0008063
4601.923,6121.923,4874.359,1877.564,1745.897,4625.256,4779.231,2027.821,5120.128,7599.231,1163.974,3921.026,4131.538,3504.487,1683039051.0018036
4609.103,6131.026,4887.564,1886.923,1752.564,4628.205,4781.795,2059.744,5120.256,7599.231,1169.744,3925.897,4130.641,3508.205,1683039051.0377526
4522.692,6123.077,4805.641,1879.487,1750.641,4625.0,4778.59,2082.308,5119.231,7599.231,1186.41,3929.744,4144.103,3507.692,1683039051.0383053
4517.692,6107.949,4796.154,1872.179,1746.795,4611.923,4768.333,2089.872,5122.821,7599.231,1191.282,3934.615,4099.231,3502.692,1683039051.0383053
4507.821,6104.231,4786.026,1883.974,1757.821,4611.923,4764.872,2110.0,5130.256,7599.231,1209.487,3941.538,4021.667,3501.795,1683039051.0383053
4495.128,6106.667,4781.026,1896.667,1769.231,4618.59,4767.564,2140.769,5136.538,7599.231,1232.564,3948.333,4004.359,3507.179,1683039051.0671635
4487.051,6126.154,4777.051,1904.872,1769.103,4619.872,4767.051,2166.538,5135.385,7599.231,1249.103,3955.256,4034.615,3510.897,1683039051.0671635
