AF4,F8,F4,FC6,T8,P8,O2,O1,P7,T7,FC5,F3,F7,AF3,time
4333.59,4353.718,4306.538,4339.615,4353.718,4354.615,4356.154,4327.821,4326.923,4277.051,4277.821,4431.154,4296.282,4290.641,1683039837.979632
4329.231,4347.308,4306.154,4331.667,4349.744,4350.128,4353.462,4328.846,4328.59,4295.513,4273.333,4429.744,4292.436,4289.103,1683039837.9801266
4331.538,4339.744,4303.59,4324.872,4340.641,4362.436,4351.667,4333.077,4334.103,4315.769,4273.077,4431.282,4286.923,4291.538,1683039837.9806228
4339.103,4343.462,4302.564,4329.615,4345.256,4356.41,4363.59,4343.974,4342.179,4303.333,4279.103,4442.179,4292.308,4299.872,1683039838.0080903
4342.949,4348.974,4305.256,4337.051,4351.667,4344.359,4368.205,4348.333,4341.154,4301.154,4285.769,4449.487,4298.718,4305.256,1683039838.0080903
4336.667,4335.513,4302.051,4325.0,4339.359,4357.179,4355.897,4339.615,4332.436,4318.205,4274.359,4436.282,4285.769,4294.615,1683039838.0080903
4330.0,4328.846,4298.333,4316.026,4331.026,4362.692,4358.846,4337.051,4328.718,4303.974,4266.795,4429.231,4279.744,4290.128,1683039838.0090861
4342.949,4349.103,4310.641,4335.0,4351.282,4345.128,4380.256,4350.897,4336.026,4281.795,4290.385,4449.872,4299.615,4306.795,1683039838.0394065
4358.462,4364.487,4319.231,4353.974,4368.974,4357.821,4385.769,4364.487,4351.026,4312.051,4315.128,4471.923,4318.462,4321.538,1683039838.0399175
4347.692,4348.718,4308.077,4341.154,4357.051,4367.692,4364.487,4351.667,4347.692,4337.692,4303.718,4460.256,4314.103,4313.718,1683039838.0399175
4333.846,4330.513,4299.487,4324.231,4349.359,4337.051,4352.436,4329.615,4327.564,4306.41,4285.897,4437.821,4306.795,4301.667,1683039838.0399175
4349.231,4350.769,4308.718,4343.077,4367.308,4357.821,4378.205,4348.974,4337.308,4314.615,4315.0,4458.846,4332.051,4319.103,1683039838.0684526
